date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread
2008-10-29,rate_cut,1.5,1.0,-0.5,0.0,-0.5,Bernanke,forward_guidance,0.007874015748031494,0.03650680028632784,-0.020758768790264854,1397,2.5803953710955634,2.4927474229264526,-2.0722603399175035,0.06499981880187988,-0.1899999976158142,69.95999908447266,3.309000074863434
2008-12-16,rate_cut,1.0,0.25,-0.75,0.0,-0.75,Bernanke,forward_guidance,0.008241758241758242,0.03610675039246468,-0.019623233908948195,1274,-0.9592862125632647,-0.6654520726093736,3.0652236448611077,-0.17299985885620117,-0.02000000048428774,52.369998931884766,2.337999915704131
2009-01-28,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01103404791929382,0.03909205548549811,-0.017023959646910468,1586,-3.3120172199171143,-3.2406279186593743,1.914198904102434,0.15900015830993652,0.03999999165534973,39.65999984741211,2.475999891757965
2009-03-18,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01013734466971877,0.03924133420536298,-0.01896664486592544,1529,-1.297916268076772,-0.5190374583520041,7.831661373908422,0.06399989128112793,-0.015000000596046448,40.060001373291016,2.327999994158745
2009-04-29,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.010437051532941943,0.042400521852576645,-0.021526418786692758,1533,-0.09500676204463439,0.3131013706866382,-1.0113331528552183,0.0280001163482666,0.030000001192092896,36.08000183105469,3.0009999573230743
2009-06-24,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01008064516129032,0.041666666666666664,-0.021505376344086023,1488,2.1444277390130924,2.0755031942370312,0.5352746098578608,-0.13899993896484375,-0.015000000596046448,29.049999237060547,3.5049999356269836
2009-08-12,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01144538914323087,0.04381948986265533,-0.020928711576193592,1529,0.6880010068455423,0.5318406299344172,0.42074260530554525,-0.1099998950958252,-0.004999995231628418,25.450000762939453,3.5309999734163284
2009-09-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01371652514696277,0.04768125408229915,-0.020248203788373612,1531,-0.9511029501025644,-1.1170869807850732,-1.5301085883514314,-0.03699994087219238,-0.004999995231628418,23.489999771118164,3.322999984025955
2009-11-04,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.014659018483110263,0.04652644996813257,-0.017208413001912046,1569,1.9235551727484472,2.4227469620792905,0.18404344252001126,-0.013000011444091797,-0.010000001639127731,27.719999313354492,3.501000002026558
2009-12-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013456937799043063,0.04665071770334928,-0.019736842105263157,1672,-1.1810614167124218,-1.2170801868200056,-2.5275166157529725,-0.10899996757507324,0.004999998956918716,20.540000915527344,3.56099995598197
2010-01-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011796733212341197,0.04295220810647308,-0.019358741681790685,1653,-1.1817740959567198,-1.909143912530038,-0.0737780164250082,0.01399993896484375,0.0,23.139999389648438,3.5740000531077385
2010-03-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013200257566001287,0.04571796522858983,-0.019317450096587252,1553,0.5821675803744166,0.4659390868624664,0.16040357391258755,-0.01100015640258789,-0.004999995231628418,17.690000534057617,3.4980001151561737
2010-04-28,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.012854317732366512,0.04482531311799604,-0.01911667765326302,1517,1.2943228020842201,1.625984299410739,-0.24759022395362726,-0.04500007629394531,0.004999995231628418,21.079999923706055,3.6180000007152557
2010-06-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011588275391956374,0.04226312201772325,-0.0190865712338105,1467,-1.6803502618826398,-1.6329327048562998,0.9237520978517069,0.007999897003173828,0.005000002682209015,26.90999984741211,2.995000012218952
2010-08-10,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01118210862619808,0.040255591054313096,-0.017891373801916934,1565,-2.817876495417327,-3.009878112480284,0.10868156505535616,-0.09599995613098145,0.0,22.3700008392334,2.6359999030828476
2010-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011718749999999998,0.041666666666666664,-0.018229166666666668,1536,-0.48254925148959876,-0.6299635308883835,1.3989253706600115,-0.046000003814697266,0.0,22.350000381469727,2.4390000998973846
2010-11-03,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013429106808244847,0.03935040599625234,-0.012492192379762648,1601,1.928286287479284,1.4592963769345848,3.410363953223086,-0.13499999046325684,-0.004999995231628418,19.559999465942383,2.498999960720539
2010-12-14,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.014392991239048813,0.041927409261576974,-0.013141426783479349,1598,-0.5122452280258635,-0.3995859572962948,-1.2895394628645247,0.06500005722045898,0.0,17.610000610351562,3.3199999183416367
2011-01-26,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013601036269430052,0.040803108808290155,-0.013601036269430052,1544,0.22443057531670377,0.5760185908696843,-1.095271986942048,-0.042999982833862305,-0.015000000596046448,16.639999389648438,3.2729999721050262
2011-03-15,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013367281985996179,0.03946530872056015,-0.012730744748567792,1571,-1.94949490428555,-1.893654264234557,0.2441493949209598,-0.11100006103515625,-0.009999997913837433,24.31999969482422,3.2279999554157257
2011-04-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013676844783715014,0.03880407124681934,-0.011450381679389313,1572,0.3555424049938198,0.0923434635800102,0.9296563664656011,-0.0559999942779541,-0.015000000596046448,15.350000381469727,3.31800002977252
2011-06-22,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01148691767708998,0.035737077217613274,-0.012763241863433313,1567,-0.282798654925798,0.65787969306143,-2.1121803279319966,-0.0840001106262207,-0.004999999888241291,18.520000457763672,2.9830000307410955
2011-08-09,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.010416666666666668,0.032475490196078434,-0.011642156862745098,1632,-4.415240397919247,-4.08737774135995,2.373566024604885,-0.04499983787536621,-0.014999999664723873,35.060001373291016,2.1519999224692583
2011-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.012580456407255705,0.03920421299005266,-0.014043300175541252,1709,-3.188312151643559,-3.251136496330566,-3.6721156925020773,-0.15999996662139893,0.0,37.31999969482422,1.8700000001117587
2011-11-02,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013125000000000001,0.04,-0.01375,1600,1.878180753005879,2.196607196395421,2.0535663216704996,0.059999942779541016,0.0,32.7400016784668,2.0010000420734286
2011-12-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.012936610608020697,0.040103492884864166,-0.014230271668822769,1546,-1.1348367422952284,-1.5492740440088635,-4.554489696608322,-0.06099998950958252,0.0,25.40999984741211,1.9570000125095248
